E_cell=-3.00 Omc=-0.00 Omd=0.50 Ov=0.03  (0.10-0.10-0.30)
E_ele=-0.755 Var=0.007 Omc=0.066 Omd=0.470 Ov=0.116  (0.05,0.55,0.65)

E_ele=nan Var=nan Omc=0.074 Omd=0.458 Ov=0.142  (0.05,0.55,0.75)

E_ele=-0.756 Var=0.007 Omc=0.075 Omd=0.437 Ov=0.170  (0.05,0.55,0.85)

E_ele=-0.756 Var=0.005 Omc=0.084 Omd=0.450 Ov=0.193  (0.05,0.55,0.95)

E_ele=-0.755 Var=0.006 Omc=0.083 Omd=0.422 Ov=0.223  (0.05,0.55,1.05)

E_ele=-0.754 Var=0.008 Omc=0.086 Omd=0.385 Ov=0.256  (0.05,0.55,1.15)

E_ele=-0.752 Var=0.011 Omc=0.091 Omd=0.359 Ov=0.286  (0.05,0.55,1.25)

E_ele=-0.753 Var=0.001 Omc=0.067 Omd=0.500 Ov=0.006  (0.05,0.65,0.05)

E_ele=-0.753 Var=0.001 Omc=0.067 Omd=0.500 Ov=0.018  (0.05,0.65,0.15)

E_ele=-0.755 Var=0.161 Omc=0.071 Omd=0.496 Ov=0.035  (0.05,0.65,0.25)

E_ele=-0.753 Var=0.004 Omc=0.071 Omd=0.500 Ov=0.050  (0.05,0.65,0.35)

E_ele=-0.754 Var=0.006 Omc=0.072 Omd=0.498 Ov=0.069  (0.05,0.65,0.45)

E_ele=nan Var=nan Omc=0.075 Omd=0.474 Ov=0.098  (0.05,0.65,0.55)

E_ele=-0.754 Var=0.009 Omc=0.081 Omd=0.479 Ov=0.115  (0.05,0.65,0.65)

E_ele=-0.755 Var=0.008 Omc=0.083 Omd=0.468 Ov=0.138  (0.05,0.65,0.75)

E_ele=-0.756 Var=0.007 Omc=0.083 Omd=0.464 Ov=0.165  (0.05,0.65,0.85)

E_ele=nan Var=nan Omc=0.078 Omd=0.310 Ov=0.237  (0.05,0.65,0.95)

E_ele=-0.754 Var=0.009 Omc=0.095 Omd=0.418 Ov=0.223  (0.05,0.65,1.05)

E_ele=-0.753 Var=0.018 Omc=0.096 Omd=0.402 Ov=0.253  (0.05,0.65,1.15)

E_ele=-0.751 Var=0.014 Omc=0.096 Omd=0.370 Ov=0.286  (0.05,0.65,1.25)

E_ele=-0.750 Var=0.006 Omc=0.002 Omd=0.500 Ov=0.005  (0.15,0.05,0.05)

E_ele=-0.751 Var=0.006 Omc=0.009 Omd=0.500 Ov=0.016  (0.15,0.05,0.15)

E_ele=-0.751 Var=0.022 Omc=0.009 Omd=0.500 Ov=0.027  (0.15,0.05,0.25)

E_ele=-0.751 Var=0.017 Omc=0.008 Omd=0.500 Ov=0.039  (0.15,0.05,0.35)

E_ele=-0.751 Var=0.008 Omc=0.008 Omd=0.500 Ov=0.053  (0.15,0.05,0.45)

E_ele=-0.752 Var=0.012 Omc=0.008 Omd=0.498 Ov=0.069  (0.15,0.05,0.55)

E_ele=-0.754 Var=0.012 Omc=0.016 Omd=0.493 Ov=0.090  (0.15,0.05,0.65)

E_ele=-0.754 Var=0.007 Omc=0.020 Omd=0.494 Ov=0.107  (0.15,0.05,0.75)

E_ele=-0.756 Var=0.006 Omc=0.028 Omd=0.488 Ov=0.132  (0.15,0.05,0.85)

E_ele=-0.756 Var=0.002 Omc=0.031 Omd=0.481 Ov=0.158  (0.15,0.05,0.95)

E_ele=-0.757 Var=0.003 Omc=0.040 Omd=0.479 Ov=0.182  (0.15,0.05,1.05)

E_ele=-0.757 Var=0.002 Omc=0.042 Omd=0.462 Ov=0.210  (0.15,0.05,1.15)

E_ele=-0.757 Var=0.004 Omc=0.050 Omd=0.441 Ov=0.248  (0.15,0.05,1.25)

E_ele=-0.752 Var=0.004 Omc=0.016 Omd=0.500 Ov=0.005  (0.15,0.15,0.05)

E_ele=-0.752 Var=0.004 Omc=0.017 Omd=0.500 Ov=0.016  (0.15,0.15,0.15)

E_ele=-0.752 Var=0.004 Omc=0.015 Omd=0.500 Ov=0.027  (0.15,0.15,0.25)

E_ele=-0.752 Var=0.003 Omc=0.022 Omd=0.500 Ov=0.040  (0.15,0.15,0.35)

E_ele=-0.753 Var=0.018 Omc=0.023 Omd=0.500 Ov=0.055  (0.15,0.15,0.45)

E_ele=-0.753 Var=0.007 Omc=0.021 Omd=0.500 Ov=0.069  (0.15,0.15,0.55)

E_ele=-0.754 Var=0.008 Omc=0.029 Omd=0.497 Ov=0.089  (0.15,0.15,0.65)

E_ele=-0.755 Var=0.005 Omc=0.031 Omd=0.496 Ov=0.108  (0.15,0.15,0.75)

E_ele=-0.756 Var=0.005 Omc=0.036 Omd=0.491 Ov=0.132  (0.15,0.15,0.85)

E_ele=-0.757 Var=0.005 Omc=0.042 Omd=0.486 Ov=0.155  (0.15,0.15,0.95)

E_ele=-0.757 Var=0.002 Omc=0.050 Omd=0.476 Ov=0.184  (0.15,0.15,1.05)

E_ele=-0.757 Var=0.002 Omc=0.054 Omd=0.466 Ov=0.212  (0.15,0.15,1.15)

E_ele=-0.757 Var=0.003 Omc=0.059 Omd=0.457 Ov=0.238  (0.15,0.15,1.25)

E_ele=-0.752 Var=0.002 Omc=0.026 Omd=0.500 Ov=0.005  (0.15,0.25,0.05)

E_ele=-0.753 Var=0.002 Omc=0.028 Omd=0.500 Ov=0.016  (0.15,0.25,0.15)

E_ele=-0.753 Var=0.002 Omc=0.029 Omd=0.500 Ov=0.028  (0.15,0.25,0.25)

E_ele=-0.754 Var=0.020 Omc=0.033 Omd=0.500 Ov=0.041  (0.15,0.25,0.35)

E_ele=-0.754 Var=0.012 Omc=0.031 Omd=0.500 Ov=0.055  (0.15,0.25,0.45)

E_ele=-0.754 Var=0.008 Omc=0.037 Omd=0.500 Ov=0.071  (0.15,0.25,0.55)

E_ele=-0.755 Var=0.010 Omc=0.040 Omd=0.497 Ov=0.091  (0.15,0.25,0.65)

E_ele=-0.756 Var=0.007 Omc=0.045 Omd=0.491 Ov=0.114  (0.15,0.25,0.75)

E_ele=-0.756 Var=0.004 Omc=0.050 Omd=0.488 Ov=0.136  (0.15,0.25,0.85)

E_ele=-0.757 Var=0.003 Omc=0.053 Omd=0.484 Ov=0.160  (0.15,0.25,0.95)

E_ele=-0.757 Var=0.002 Omc=0.057 Omd=0.480 Ov=0.182  (0.15,0.25,1.05)

E_ele=-0.757 Var=0.004 Omc=0.067 Omd=0.472 Ov=0.211  (0.15,0.25,1.15)

E_ele=-0.757 Var=0.003 Omc=0.068 Omd=0.456 Ov=0.239  (0.15,0.25,1.25)

E_ele=-0.753 Var=0.001 Omc=0.034 Omd=0.500 Ov=0.005  (0.15,0.35,0.05)

E_ele=-0.753 Var=0.001 Omc=0.038 Omd=0.500 Ov=0.017  (0.15,0.35,0.15)

E_ele=-0.753 Var=0.001 Omc=0.043 Omd=0.500 Ov=0.029  (0.15,0.35,0.25)

E_ele=-0.753 Var=0.001 Omc=0.039 Omd=0.500 Ov=0.041  (0.15,0.35,0.35)

E_ele=-0.754 Var=0.005 Omc=0.041 Omd=0.500 Ov=0.056  (0.15,0.35,0.45)

E_ele=-0.754 Var=0.006 Omc=0.043 Omd=0.500 Ov=0.072  (0.15,0.35,0.55)

E_ele=-0.755 Var=0.006 Omc=0.051 Omd=0.498 Ov=0.092  (0.15,0.35,0.65)

E_ele=-0.755 Var=0.003 Omc=0.055 Omd=0.495 Ov=0.111  (0.15,0.35,0.75)

E_ele=-0.756 Var=0.004 Omc=0.058 Omd=0.493 Ov=0.134  (0.15,0.35,0.85)

E_ele=-0.757 Var=0.003 Omc=0.064 Omd=0.485 Ov=0.157  (0.15,0.35,0.95)

E_ele=-0.757 Var=0.003 Omc=0.068 Omd=0.480 Ov=0.184  (0.15,0.35,1.05)

E_ele=nan Var=nan Omc=0.076 Omd=0.470 Ov=0.214  (0.15,0.35,1.15)

E_ele=-0.756 Var=0.004 Omc=0.077 Omd=0.462 Ov=0.240  (0.15,0.35,1.25)

E_ele=-0.753 Var=0.000 Omc=0.044 Omd=0.500 Ov=0.006  (0.15,0.45,0.05)

E_ele=-0.753 Var=0.000 Omc=0.047 Omd=0.500 Ov=0.017  (0.15,0.45,0.15)

E_ele=-0.754 Var=0.035 Omc=0.048 Omd=0.500 Ov=0.029  (0.15,0.45,0.25)

E_ele=-0.754 Var=0.008 Omc=0.049 Omd=0.500 Ov=0.042  (0.15,0.45,0.35)

E_ele=-0.754 Var=0.008 Omc=0.048 Omd=0.499 Ov=0.057  (0.15,0.45,0.45)

E_ele=-0.755 Var=0.009 Omc=0.052 Omd=0.499 Ov=0.073  (0.15,0.45,0.55)

E_ele=-0.755 Var=0.008 Omc=0.061 Omd=0.496 Ov=0.094  (0.15,0.45,0.65)

E_ele=-0.756 Var=0.006 Omc=0.058 Omd=0.494 Ov=0.112  (0.15,0.45,0.75)

E_ele=-0.756 Var=0.004 Omc=0.069 Omd=0.494 Ov=0.135  (0.15,0.45,0.85)

E_ele=-0.757 Var=0.004 Omc=0.070 Omd=0.483 Ov=0.160  (0.15,0.45,0.95)

E_ele=-0.757 Var=0.004 Omc=0.079 Omd=0.482 Ov=0.184  (0.15,0.45,1.05)

E_ele=-0.756 Var=0.006 Omc=0.083 Omd=0.466 Ov=0.215  (0.15,0.45,1.15)

E_ele=-0.756 Var=0.005 Omc=0.088 Omd=0.463 Ov=0.239  (0.15,0.45,1.25)

E_ele=-0.753 Var=0.000 Omc=0.056 Omd=0.500 Ov=0.006  (0.15,0.55,0.05)

E_ele=-0.753 Var=0.000 Omc=0.055 Omd=0.500 Ov=0.017  (0.15,0.55,0.15)

E_ele=-0.753 Var=0.000 Omc=0.058 Omd=0.500 Ov=0.029  (0.15,0.55,0.25)

E_ele=-0.754 Var=0.040 Omc=0.060 Omd=0.500 Ov=0.043  (0.15,0.55,0.35)

E_ele=-0.754 Var=0.009 Omc=0.061 Omd=0.500 Ov=0.057  (0.15,0.55,0.45)

E_ele=-0.754 Var=0.004 Omc=0.068 Omd=0.500 Ov=0.074  (0.15,0.55,0.55)

E_ele=-0.755 Var=0.010 Omc=0.069 Omd=0.498 Ov=0.093  (0.15,0.55,0.65)

E_ele=nan Var=nan Omc=0.073 Omd=0.495 Ov=0.114  (0.15,0.55,0.75)

E_ele=-0.756 Var=0.006 Omc=0.078 Omd=0.494 Ov=0.135  (0.15,0.55,0.85)

E_ele=-0.756 Var=0.005 Omc=0.076 Omd=0.488 Ov=0.157  (0.15,0.55,0.95)

E_ele=-0.756 Var=0.005 Omc=0.089 Omd=0.484 Ov=0.183  (0.15,0.55,1.05)

E_ele=-0.755 Var=0.006 Omc=0.091 Omd=0.468 Ov=0.212  (0.15,0.55,1.15)

E_ele=-0.754 Var=0.007 Omc=0.098 Omd=0.462 Ov=0.240  (0.15,0.55,1.25)

E_ele=-0.753 Var=0.001 Omc=0.064 Omd=0.500 Ov=0.006  (0.15,0.65,0.05)

E_ele=-0.756 Var=0.683 Omc=0.066 Omd=0.500 Ov=0.018  (0.15,0.65,0.15)

E_ele=-0.753 Var=0.001 Omc=0.066 Omd=0.500 Ov=0.030  (0.15,0.65,0.25)

E_ele=-0.753 Var=0.009 Omc=0.069 Omd=0.500 Ov=0.043  (0.15,0.65,0.35)

E_ele=-0.753 Var=0.011 Omc=0.075 Omd=0.500 Ov=0.059  (0.15,0.65,0.45)

E_ele=-0.754 Var=0.010 Omc=0.072 Omd=0.499 Ov=0.075  (0.15,0.65,0.55)

E_ele=-0.754 Var=0.010 Omc=0.077 Omd=0.499 Ov=0.093  (0.15,0.65,0.65)

E_ele=-0.754 Var=0.008 Omc=0.087 Omd=0.498 Ov=0.114  (0.15,0.65,0.75)

E_ele=-0.755 Var=0.009 Omc=0.090 Omd=0.491 Ov=0.138  (0.15,0.65,0.85)

E_ele=-0.754 Var=0.007 Omc=0.098 Omd=0.488 Ov=0.161  (0.15,0.65,0.95)

E_ele=-0.755 Var=0.007 Omc=0.098 Omd=0.482 Ov=0.185  (0.15,0.65,1.05)

E_ele=nan Var=nan Omc=0.104 Omd=0.471 Ov=0.211  (0.15,0.65,1.15)

E_ele=-0.753 Var=0.009 Omc=0.108 Omd=0.465 Ov=0.239  (0.15,0.65,1.25)

E_ele=-0.750 Var=0.006 Omc=0.001 Omd=0.500 Ov=0.005  (0.25,0.05,0.05)

E_ele=-0.751 Var=0.006 Omc=0.006 Omd=0.500 Ov=0.015  (0.25,0.05,0.15)

E_ele=-0.751 Var=0.006 Omc=0.008 Omd=0.500 Ov=0.026  (0.25,0.05,0.25)

E_ele=-0.751 Var=0.006 Omc=0.007 Omd=0.500 Ov=0.037  (0.25,0.05,0.35)

E_ele=-0.752 Var=0.014 Omc=0.012 Omd=0.500 Ov=0.049  (0.25,0.05,0.45)

E_ele=-0.752 Var=0.008 Omc=0.015 Omd=0.500 Ov=0.063  (0.25,0.05,0.55)

E_ele=-0.753 Var=0.012 Omc=0.017 Omd=0.499 Ov=0.078  (0.25,0.05,0.65)

E_ele=-0.754 Var=0.007 Omc=0.021 Omd=0.499 Ov=0.095  (0.25,0.05,0.75)

E_ele=-0.755 Var=0.006 Omc=0.025 Omd=0.498 Ov=0.114  (0.25,0.05,0.85)

E_ele=nan Var=nan Omc=0.029 Omd=0.482 Ov=0.155  (0.25,0.05,0.95)

E_ele=-0.757 Var=0.004 Omc=0.039 Omd=0.490 Ov=0.159  (0.25,0.05,1.05)

E_ele=-0.757 Var=0.003 Omc=0.045 Omd=0.484 Ov=0.184  (0.25,0.05,1.15)

E_ele=-0.757 Var=0.002 Omc=0.052 Omd=0.478 Ov=0.212  (0.25,0.05,1.25)

E_ele=-0.752 Var=0.004 Omc=0.018 Omd=0.500 Ov=0.005  (0.25,0.15,0.05)

E_ele=-0.751 Var=0.004 Omc=0.013 Omd=0.500 Ov=0.015  (0.25,0.15,0.15)

E_ele=-0.752 Var=0.004 Omc=0.017 Omd=0.500 Ov=0.026  (0.25,0.15,0.25)

E_ele=-0.753 Var=0.040 Omc=0.020 Omd=0.500 Ov=0.038  (0.25,0.15,0.35)

E_ele=-0.752 Var=0.003 Omc=0.016 Omd=0.500 Ov=0.049  (0.25,0.15,0.45)

E_ele=-0.753 Var=0.009 Omc=0.022 Omd=0.500 Ov=0.064  (0.25,0.15,0.55)

E_ele=-0.754 Var=0.007 Omc=0.022 Omd=0.500 Ov=0.078  (0.25,0.15,0.65)

E_ele=-0.755 Var=0.006 Omc=0.032 Omd=0.498 Ov=0.097  (0.25,0.15,0.75)

E_ele=-0.756 Var=0.005 Omc=0.038 Omd=0.498 Ov=0.116  (0.25,0.15,0.85)

E_ele=-0.756 Var=0.004 Omc=0.038 Omd=0.496 Ov=0.135  (0.25,0.15,0.95)

E_ele=-0.757 Var=0.002 Omc=0.045 Omd=0.490 Ov=0.158  (0.25,0.15,1.05)

E_ele=-0.757 Var=0.002 Omc=0.051 Omd=0.488 Ov=0.182  (0.25,0.15,1.15)

E_ele=-0.757 Var=0.002 Omc=0.060 Omd=0.481 Ov=0.208  (0.25,0.15,1.25)

E_ele=-0.752 Var=0.002 Omc=0.026 Omd=0.500 Ov=0.005  (0.25,0.25,0.05)

E_ele=-0.753 Var=0.002 Omc=0.027 Omd=0.500 Ov=0.016  (0.25,0.25,0.15)

E_ele=-0.753 Var=0.021 Omc=0.030 Omd=0.500 Ov=0.027  (0.25,0.25,0.25)

E_ele=-0.753 Var=0.002 Omc=0.028 Omd=0.500 Ov=0.038  (0.25,0.25,0.35)

E_ele=-0.753 Var=0.006 Omc=0.028 Omd=0.500 Ov=0.051  (0.25,0.25,0.45)

E_ele=-0.754 Var=0.008 Omc=0.036 Omd=0.499 Ov=0.066  (0.25,0.25,0.55)

E_ele=-0.754 Var=0.007 Omc=0.035 Omd=0.500 Ov=0.080  (0.25,0.25,0.65)

E_ele=-0.755 Var=0.004 Omc=0.040 Omd=0.499 Ov=0.097  (0.25,0.25,0.75)

E_ele=-0.756 Var=0.005 Omc=0.044 Omd=0.498 Ov=0.116  (0.25,0.25,0.85)

E_ele=nan Var=nan Omc=0.051 Omd=0.494 Ov=0.139  (0.25,0.25,0.95)

E_ele=-0.757 Var=0.003 Omc=0.058 Omd=0.490 Ov=0.161  (0.25,0.25,1.05)

E_ele=-0.757 Var=0.002 Omc=0.065 Omd=0.490 Ov=0.184  (0.25,0.25,1.15)

E_ele=-0.757 Var=0.002 Omc=0.073 Omd=0.484 Ov=0.210  (0.25,0.25,1.25)

E_ele=-0.753 Var=0.001 Omc=0.037 Omd=0.500 Ov=0.005  (0.25,0.35,0.05)

E_ele=-0.753 Var=0.001 Omc=0.038 Omd=0.500 Ov=0.016  (0.25,0.35,0.15)

E_ele=-0.753 Var=0.001 Omc=0.038 Omd=0.500 Ov=0.027  (0.25,0.35,0.25)

E_ele=-0.754 Var=0.044 Omc=0.035 Omd=0.500 Ov=0.039  (0.25,0.35,0.35)

E_ele=-0.754 Var=0.007 Omc=0.041 Omd=0.500 Ov=0.052  (0.25,0.35,0.45)

E_ele=nan Var=nan Omc=0.046 Omd=0.500 Ov=0.068  (0.25,0.35,0.55)

E_ele=-0.755 Var=0.007 Omc=0.049 Omd=0.499 Ov=0.082  (0.25,0.35,0.65)

E_ele=-0.755 Var=0.006 Omc=0.051 Omd=0.498 Ov=0.099  (0.25,0.35,0.75)

E_ele=-0.756 Var=0.006 Omc=0.056 Omd=0.498 Ov=0.118  (0.25,0.35,0.85)

E_ele=nan Var=nan Omc=0.064 Omd=0.496 Ov=0.139  (0.25,0.35,0.95)

E_ele=-0.757 Var=0.003 Omc=0.066 Omd=0.492 Ov=0.160  (0.25,0.35,1.05)

E_ele=-0.757 Var=0.003 Omc=0.072 Omd=0.484 Ov=0.187  (0.25,0.35,1.15)

E_ele=nan Var=nan Omc=0.073 Omd=0.451 Ov=0.255  (0.25,0.35,1.25)

E_ele=-0.753 Var=0.000 Omc=0.045 Omd=0.500 Ov=0.005  (0.25,0.45,0.05)

E_ele=-0.753 Var=0.000 Omc=0.047 Omd=0.500 Ov=0.016  (0.25,0.45,0.15)

E_ele=-0.753 Var=0.000 Omc=0.049 Omd=0.500 Ov=0.028  (0.25,0.45,0.25)

E_ele=-0.753 Var=0.000 Omc=0.050 Omd=0.500 Ov=0.040  (0.25,0.45,0.35)

E_ele=-0.754 Var=0.002 Omc=0.050 Omd=0.500 Ov=0.053  (0.25,0.45,0.45)

E_ele=-0.754 Var=0.005 Omc=0.056 Omd=0.500 Ov=0.067  (0.25,0.45,0.55)

E_ele=-0.755 Var=0.007 Omc=0.057 Omd=0.500 Ov=0.083  (0.25,0.45,0.65)

E_ele=-0.755 Var=0.007 Omc=0.062 Omd=0.498 Ov=0.101  (0.25,0.45,0.75)

E_ele=-0.755 Var=0.003 Omc=0.065 Omd=0.499 Ov=0.116  (0.25,0.45,0.85)

E_ele=-0.756 Var=0.004 Omc=0.071 Omd=0.497 Ov=0.139  (0.25,0.45,0.95)

E_ele=-0.756 Var=0.004 Omc=0.080 Omd=0.493 Ov=0.163  (0.25,0.45,1.05)

E_ele=-0.757 Var=0.004 Omc=0.078 Omd=0.488 Ov=0.184  (0.25,0.45,1.15)

E_ele=-0.756 Var=0.004 Omc=0.085 Omd=0.484 Ov=0.211  (0.25,0.45,1.25)

E_ele=-0.753 Var=0.000 Omc=0.053 Omd=0.500 Ov=0.005  (0.25,0.55,0.05)

E_ele=-0.753 Var=0.000 Omc=0.060 Omd=0.500 Ov=0.017  (0.25,0.55,0.15)

E_ele=-0.753 Var=0.000 Omc=0.061 Omd=0.500 Ov=0.028  (0.25,0.55,0.25)

E_ele=-0.753 Var=0.005 Omc=0.061 Omd=0.500 Ov=0.041  (0.25,0.55,0.35)

E_ele=-0.754 Var=0.008 Omc=0.056 Omd=0.500 Ov=0.053  (0.25,0.55,0.45)

E_ele=-0.754 Var=0.005 Omc=0.064 Omd=0.500 Ov=0.068  (0.25,0.55,0.55)

E_ele=-0.754 Var=0.006 Omc=0.066 Omd=0.500 Ov=0.083  (0.25,0.55,0.65)

E_ele=-0.755 Var=0.010 Omc=0.076 Omd=0.499 Ov=0.103  (0.25,0.55,0.75)

E_ele=-0.755 Var=0.005 Omc=0.075 Omd=0.498 Ov=0.119  (0.25,0.55,0.85)

E_ele=-0.755 Var=0.005 Omc=0.080 Omd=0.497 Ov=0.139  (0.25,0.55,0.95)

E_ele=-0.756 Var=0.005 Omc=0.083 Omd=0.496 Ov=0.160  (0.25,0.55,1.05)

E_ele=-0.756 Var=0.005 Omc=0.093 Omd=0.490 Ov=0.185  (0.25,0.55,1.15)

E_ele=-0.755 Var=0.006 Omc=0.095 Omd=0.485 Ov=0.210  (0.25,0.55,1.25)

E_ele=-0.753 Var=0.001 Omc=0.065 Omd=0.500 Ov=0.006  (0.25,0.65,0.05)

E_ele=-0.753 Var=0.001 Omc=0.070 Omd=0.500 Ov=0.017  (0.25,0.65,0.15)

E_ele=-0.753 Var=0.001 Omc=0.067 Omd=0.500 Ov=0.029  (0.25,0.65,0.25)

E_ele=-0.753 Var=0.005 Omc=0.067 Omd=0.500 Ov=0.041  (0.25,0.65,0.35)

E_ele=-0.754 Var=0.023 Omc=0.075 Omd=0.500 Ov=0.055  (0.25,0.65,0.45)

E_ele=-0.754 Var=0.014 Omc=0.079 Omd=0.500 Ov=0.070  (0.25,0.65,0.55)

E_ele=-0.754 Var=0.010 Omc=0.080 Omd=0.500 Ov=0.085  (0.25,0.65,0.65)

E_ele=-0.754 Var=0.008 Omc=0.082 Omd=0.499 Ov=0.102  (0.25,0.65,0.75)

E_ele=-0.755 Var=0.008 Omc=0.082 Omd=0.498 Ov=0.120  (0.25,0.65,0.85)

E_ele=-0.755 Var=0.007 Omc=0.092 Omd=0.497 Ov=0.141  (0.25,0.65,0.95)

E_ele=-0.755 Var=0.008 Omc=0.094 Omd=0.493 Ov=0.163  (0.25,0.65,1.05)

E_ele=-0.755 Var=0.007 Omc=0.102 Omd=0.492 Ov=0.186  (0.25,0.65,1.15)

E_ele=-0.754 Var=0.010 Omc=0.107 Omd=0.484 Ov=0.210  (0.25,0.65,1.25)

E_ele=-0.751 Var=0.007 Omc=0.008 Omd=0.500 Ov=0.005  (0.35,0.05,0.05)

E_ele=-0.751 Var=0.006 Omc=0.005 Omd=0.500 Ov=0.015  (0.35,0.05,0.15)

E_ele=-0.751 Var=0.006 Omc=0.005 Omd=0.500 Ov=0.025  (0.35,0.05,0.25)

E_ele=-0.751 Var=0.006 Omc=0.008 Omd=0.500 Ov=0.036  (0.35,0.05,0.35)

E_ele=-0.752 Var=0.009 Omc=0.010 Omd=0.500 Ov=0.047  (0.35,0.05,0.45)

E_ele=-0.752 Var=0.014 Omc=0.014 Omd=0.500 Ov=0.060  (0.35,0.05,0.55)

E_ele=nan Var=nan Omc=0.018 Omd=0.496 Ov=0.098  (0.35,0.05,0.65)

E_ele=-0.754 Var=0.009 Omc=0.021 Omd=0.500 Ov=0.088  (0.35,0.05,0.75)

E_ele=-0.755 Var=0.009 Omc=0.026 Omd=0.499 Ov=0.105  (0.35,0.05,0.85)

E_ele=-0.755 Var=0.006 Omc=0.028 Omd=0.498 Ov=0.122  (0.35,0.05,0.95)

E_ele=-0.756 Var=0.005 Omc=0.032 Omd=0.496 Ov=0.142  (0.35,0.05,1.05)

E_ele=-0.757 Var=0.003 Omc=0.044 Omd=0.494 Ov=0.164  (0.35,0.05,1.15)

E_ele=nan Var=nan Omc=0.044 Omd=0.492 Ov=0.184  (0.35,0.05,1.25)

E_ele=-0.752 Var=0.004 Omc=0.018 Omd=0.500 Ov=0.005  (0.35,0.15,0.05)

E_ele=-0.751 Var=0.004 Omc=0.013 Omd=0.500 Ov=0.015  (0.35,0.15,0.15)

E_ele=-0.752 Var=0.004 Omc=0.018 Omd=0.500 Ov=0.025  (0.35,0.15,0.25)

E_ele=-0.752 Var=0.014 Omc=0.015 Omd=0.500 Ov=0.036  (0.35,0.15,0.35)

E_ele=-0.753 Var=0.017 Omc=0.017 Omd=0.500 Ov=0.048  (0.35,0.15,0.45)

E_ele=-0.753 Var=0.011 Omc=0.019 Omd=0.500 Ov=0.060  (0.35,0.15,0.55)

E_ele=-0.754 Var=0.009 Omc=0.028 Omd=0.500 Ov=0.074  (0.35,0.15,0.65)

E_ele=-0.754 Var=0.006 Omc=0.032 Omd=0.499 Ov=0.090  (0.35,0.15,0.75)

E_ele=-0.755 Var=0.005 Omc=0.033 Omd=0.499 Ov=0.105  (0.35,0.15,0.85)

E_ele=nan Var=nan Omc=0.040 Omd=0.499 Ov=0.122  (0.35,0.15,0.95)

E_ele=-0.757 Var=0.003 Omc=0.048 Omd=0.496 Ov=0.145  (0.35,0.15,1.05)

E_ele=-0.757 Var=0.002 Omc=0.053 Omd=0.494 Ov=0.167  (0.35,0.15,1.15)

E_ele=-0.757 Var=0.002 Omc=0.058 Omd=0.488 Ov=0.189  (0.35,0.15,1.25)

E_ele=-0.752 Var=0.002 Omc=0.026 Omd=0.500 Ov=0.005  (0.35,0.25,0.05)

E_ele=-0.752 Var=0.002 Omc=0.024 Omd=0.500 Ov=0.015  (0.35,0.25,0.15)

E_ele=-0.753 Var=0.002 Omc=0.026 Omd=0.500 Ov=0.026  (0.35,0.25,0.25)

E_ele=-0.753 Var=0.002 Omc=0.030 Omd=0.500 Ov=0.037  (0.35,0.25,0.35)

E_ele=-0.753 Var=0.001 Omc=0.035 Omd=0.500 Ov=0.049  (0.35,0.25,0.45)

E_ele=-0.754 Var=0.010 Omc=0.029 Omd=0.500 Ov=0.061  (0.35,0.25,0.55)

E_ele=-0.754 Var=0.006 Omc=0.036 Omd=0.500 Ov=0.075  (0.35,0.25,0.65)

E_ele=-0.755 Var=0.006 Omc=0.041 Omd=0.500 Ov=0.091  (0.35,0.25,0.75)

E_ele=-0.756 Var=0.005 Omc=0.048 Omd=0.499 Ov=0.108  (0.35,0.25,0.85)

E_ele=-0.756 Var=0.004 Omc=0.050 Omd=0.499 Ov=0.125  (0.35,0.25,0.95)

E_ele=-0.757 Var=0.003 Omc=0.056 Omd=0.497 Ov=0.145  (0.35,0.25,1.05)

E_ele=nan Var=nan Omc=0.062 Omd=0.493 Ov=0.168  (0.35,0.25,1.15)

E_ele=-0.757 Var=0.002 Omc=0.070 Omd=0.492 Ov=0.190  (0.35,0.25,1.25)

E_ele=-0.753 Var=0.001 Omc=0.037 Omd=0.500 Ov=0.005  (0.35,0.35,0.05)

E_ele=-0.753 Var=0.001 Omc=0.036 Omd=0.500 Ov=0.016  (0.35,0.35,0.15)

E_ele=-0.753 Var=0.001 Omc=0.038 Omd=0.500 Ov=0.026  (0.35,0.35,0.25)

E_ele=-0.754 Var=0.020 Omc=0.040 Omd=0.500 Ov=0.038  (0.35,0.35,0.35)

E_ele=-0.754 Var=0.011 Omc=0.039 Omd=0.500 Ov=0.050  (0.35,0.35,0.45)

E_ele=-0.754 Var=0.003 Omc=0.046 Omd=0.500 Ov=0.063  (0.35,0.35,0.55)

E_ele=-0.755 Var=0.010 Omc=0.047 Omd=0.500 Ov=0.077  (0.35,0.35,0.65)

E_ele=-0.755 Var=0.004 Omc=0.053 Omd=0.500 Ov=0.092  (0.35,0.35,0.75)

E_ele=-0.756 Var=0.005 Omc=0.055 Omd=0.499 Ov=0.109  (0.35,0.35,0.85)

